section_id,donor_id,time,source,target,source_cell_id,target_cell_id,sender_type,receiver_type,relation,distance,ligand_signal,receptor_signal,true_gate_probability,edge_active,source_stress,source_damage,source_inflammation
D03_S1,D03,12.0,D03_S1_C009_T012,D03_S1_C020_T012,D03_S1_C009,D03_S1_C020,fibroblast,tumor,fibroblast_to_tumor,85.64207227666331,0.9460460673221875,0.7020934973388204,0.7394218535826229,1,0.911382019270948,0.7836966346010437,0.7625915293079153
D03_S1,D03,12.0,D03_S1_C034_T012,D03_S1_C020_T012,D03_S1_C034,D03_S1_C020,macrophage,tumor,macrophage_to_tumor,96.17599284240771,1.0032915107518214,0.7020934973388204,0.7501078345911347,1,0.6751430877697007,0.5979084850218243,0.9223702709871285
D03_S1,D03,12.0,D03_S1_C019_T012,D03_S1_C020_T012,D03_S1_C019,D03_S1_C020,vascular,tumor,vascular_to_tumor,157.66278905164188,0.4477036029420593,0.7020934973388204,0.04408704272364093,0,0.7798123173413923,0.5871522405537308,0.5129027377948145
D03_S1,D03,12.0,D03_S1_C014_T012,D03_S1_C020_T012,D03_S1_C014,D03_S1_C020,fibroblast,tumor,fibroblast_to_tumor,173.29375616366607,0.9508114632694111,0.7020934973388204,0.3706838279495787,0,0.9034595539372782,0.8170186559905438,0.7737987228486145
D03_S1,D03,12.0,D03_S1_C034_T012,D03_S1_C021_T012,D03_S1_C034,D03_S1_C021,macrophage,macrophage,other,221.17237894007323,1.0032915107518214,0.7549615971558812,0.06653990411663677,0,0.6751430877697007,0.5979084850218243,0.9223702709871285
D03_S1,D03,12.0,D03_S1_C020_T012,D03_S1_C021_T012,D03_S1_C020,D03_S1_C021,tumor,macrophage,tumor_to_macrophage,236.7188785516889,0.8254640980506072,0.7549615971558812,0.11451447224890965,0,0.8830219616198907,0.9124168612866256,0.7458778026567568
D03_S1,D03,12.0,D03_S1_C009_T012,D03_S1_C021_T012,D03_S1_C009,D03_S1_C021,fibroblast,macrophage,other,241.75221643023065,0.9460460673221875,0.7549615971558812,0.044050612176100186,0,0.911382019270948,0.7836966346010437,0.7625915293079153
D03_S1,D03,12.0,D03_S1_C033_T012,D03_S1_C021_T012,D03_S1_C033,D03_S1_C021,t_cell,macrophage,other,273.9834061900586,0.4140083729170211,0.7549615971558812,0.013797551812484671,0,0.8064327838654005,0.6844544807103634,0.43474865155520503
D03_S1,D03,12.0,D03_S1_C016_T012,D03_S1_C021_T012,D03_S1_C016,D03_S1_C021,fibroblast,macrophage,other,274.1534358518839,0.9341590108965281,0.7549615971558812,0.024740602004237996,0,0.8219037164727301,0.8972093539351979,0.6792442862592629
D03_S1,D03,12.0,D03_S1_C031_T012,D03_S1_C022_T012,D03_S1_C031,D03_S1_C022,vascular,macrophage,other,14.842217438370868,0.40122928715669876,0.8472496599265875,0.6105657666026025,1,0.7146655307100673,0.5185191933486737,0.505899080442159
D03_S1,D03,12.0,D03_S1_C005_T012,D03_S1_C022_T012,D03_S1_C005,D03_S1_C022,vascular,macrophage,other,103.7569000348226,0.40537874490871506,0.8472496599265875,0.2412202015403647,0,0.7188165347376152,0.527645217107153,0.38928430671274716
D03_S1,D03,12.0,D03_S1_C023_T012,D03_S1_C022_T012,D03_S1_C023,D03_S1_C022,fibroblast,macrophage,other,159.24440546322003,0.9416342780824967,0.8472496599265875,0.17827439259546823,0,0.9158825224607834,0.7579485719005767,0.8076088734496818
D03_S1,D03,12.0,D03_S1_C000_T012,D03_S1_C022_T012,D03_S1_C000,D03_S1_C022,t_cell,macrophage,other,165.69679905230845,0.4069359353394619,0.8472496599265875,0.09456493579218617,0,0.8090616818551994,0.6514327140184883,0.3734540390786722
D03_S1,D03,12.0,D03_S1_C012_T012,D03_S1_C022_T012,D03_S1_C012,D03_S1_C022,tumor,macrophage,tumor_to_macrophage,283.07797119550094,0.9659931911099555,0.8472496599265875,0.06604610182359374,0,1.1434284061401139,1.005801633387617,0.6501478735825942
D03_S1,D03,12.0,D03_S1_C012_T012,D03_S1_C023_T012,D03_S1_C012,D03_S1_C023,tumor,fibroblast,other,124.34892843683262,0.9659931911099555,0.7689005223465591,0.28278005416715946,0,1.1434284061401139,1.005801633387617,0.6501478735825942
D03_S1,D03,12.0,D03_S1_C001_T012,D03_S1_C023_T012,D03_S1_C001,D03_S1_C023,tumor,fibroblast,other,138.0370416582546,0.9376059489083037,0.7689005223465591,0.229746258875862,0,1.0764519825877275,1.0128102269753054,0.7046910960592199
D03_S1,D03,12.0,D03_S1_C022_T012,D03_S1_C023_T012,D03_S1_C022,D03_S1_C023,macrophage,fibroblast,other,159.24440546322003,1.135394206254454,0.7689005223465591,0.20358763139995018,0,0.880547704620438,0.7565909567010275,0.9312804267006172
D03_S1,D03,12.0,D03_S1_C030_T012,D03_S1_C023_T012,D03_S1_C030,D03_S1_C023,fibroblast,fibroblast,other,161.76468634753425,0.8393002136830021,0.7689005223465591,0.14806060395582873,0,0.7287160005832188,0.6855120536822144,0.7315970842215436
D03_S1,D03,12.0,D03_S1_C031_T012,D03_S1_C023_T012,D03_S1_C031,D03_S1_C023,vascular,fibroblast,other,171.54154388073383,0.40122928715669876,0.7689005223465591,0.08093885079628979,0,0.7146655307100673,0.5185191933486737,0.505899080442159
D03_S1,D03,12.0,D03_S1_C018_T012,D03_S1_C024_T012,D03_S1_C018,D03_S1_C024,fibroblast,fibroblast,other,169.07179712831976,0.8044739744005494,0.6884689210350118,0.12112755739705623,0,0.7049557708478417,0.5889755100760823,0.6347832933898243
D03_S1,D03,12.0,D03_S1_C026_T012,D03_S1_C024_T012,D03_S1_C026,D03_S1_C024,t_cell,fibroblast,other,223.4494928363195,0.3840291994934394,0.6884689210350118,0.030945129958925847,0,0.7442140242897911,0.6765315542521336,0.4002185657949842
D03_S1,D03,12.0,D03_S1_C000_T012,D03_S1_C024_T012,D03_S1_C000,D03_S1_C024,t_cell,fibroblast,other,312.23594045919276,0.4069359353394619,0.6884689210350118,0.006587847893253594,0,0.8090616818551994,0.6514327140184883,0.3734540390786722
D03_S1,D03,12.0,D03_S1_C010_T012,D03_S1_C024_T012,D03_S1_C010,D03_S1_C024,fibroblast,fibroblast,other,346.0626282050575,0.8664512206447079,0.6884689210350118,0.006081784836847973,0,0.812342555075092,0.6435882834436663,0.5911586525124024
D03_S1,D03,12.0,D03_S1_C008_T012,D03_S1_C024_T012,D03_S1_C008,D03_S1_C024,vascular,fibroblast,other,362.1161889968461,0.44470767112807064,0.6884689210350118,0.0028140125268771854,0,0.8147273811889258,0.5123213983722159,0.2771780249741471
D03_S1,D03,12.0,D03_S1_C015_T012,D03_S1_C025_T012,D03_S1_C015,D03_S1_C025,tumor,macrophage,tumor_to_macrophage,57.41190809455272,0.819621588731254,0.5399872131170076,0.7338297459634893,1,0.8372602329314108,0.9714179356484763,0.7376814322107976
D03_S1,D03,12.0,D03_S1_C029_T012,D03_S1_C025_T012,D03_S1_C029,D03_S1_C025,tumor,macrophage,tumor_to_macrophage,132.87708933887382,0.8276498794784657,0.5399872131170076,0.41702458546017174,0,0.9027971765715097,0.8855646000851451,0.7820551791854631
D03_S1,D03,12.0,D03_S1_C006_T012,D03_S1_C025_T012,D03_S1_C006,D03_S1_C025,tumor,macrophage,tumor_to_macrophage,162.76151213719058,0.7952800448799529,0.5399872131170076,0.28697021639741,0,0.8092745522903096,0.924425985397254,0.7795560693433707
D03_S1,D03,12.0,D03_S1_C035_T012,D03_S1_C025_T012,D03_S1_C035,D03_S1_C025,fibroblast,macrophage,other,216.5622684466828,0.9013867927138051,0.5399872131170076,0.055381496271638776,0,0.8479381753102997,0.719258455296681,0.6842845524806229
D03_S1,D03,12.0,D03_S1_C028_T012,D03_S1_C025_T012,D03_S1_C028,D03_S1_C025,t_cell,macrophage,other,222.62749291819236,0.45915399864813294,0.5399872131170076,0.030641554919478297,0,0.8958555648453788,0.7040759778708499,0.47204832852737094
D03_S1,D03,12.0,D03_S1_C010_T012,D03_S1_C026_T012,D03_S1_C010,D03_S1_C026,fibroblast,t_cell,fibroblast_to_t_cell,122.76320838374667,0.8664512206447079,0.7721110693683964,0.5029410797941049,1,0.812342555075092,0.6435882834436663,0.5911586525124024
D03_S1,D03,12.0,D03_S1_C018_T012,D03_S1_C026_T012,D03_S1_C018,D03_S1_C026,fibroblast,t_cell,fibroblast_to_t_cell,130.44690652569903,0.8044739744005494,0.7721110693683964,0.450706651155888,0,0.7049557708478417,0.5889755100760823,0.6347832933898243
D03_S1,D03,12.0,D03_S1_C032_T012,D03_S1_C026_T012,D03_S1_C032,D03_S1_C026,tumor,t_cell,other,188.41054392612665,0.8760346811768691,0.7721110693683964,0.1011177284017733,0,0.956126276595911,0.9831114268348369,0.6897218612689898
D03_S1,D03,12.0,D03_S1_C024_T012,D03_S1_C026_T012,D03_S1_C024,D03_S1_C026,fibroblast,t_cell,fibroblast_to_t_cell,223.4494928363195,0.8258522253499583,0.7721110693683964,0.13619286552762794,0,0.7394167008306318,0.612458839904696,0.7371682729656921
D03_S1,D03,12.0,D03_S1_C008_T012,D03_S1_C026_T012,D03_S1_C008,D03_S1_C026,vascular,t_cell,other,266.17455486969993,0.44470767112807064,0.7721110693683964,0.01661581592143043,0,0.8147273811889258,0.5123213983722159,0.2771780249741471
D03_S1,D03,12.0,D03_S1_C030_T012,D03_S1_C027_T012,D03_S1_C030,D03_S1_C027,fibroblast,tumor,fibroblast_to_tumor,37.39956954374008,0.8393002136830021,0.7490482193382111,0.8610201751141889,1,0.7287160005832188,0.6855120536822144,0.7315970842215436
D03_S1,D03,12.0,D03_S1_C004_T012,D03_S1_C027_T012,D03_S1_C004,D03_S1_C027,tumor,tumor,other,62.60666508163856,0.8728179592797795,0.7490482193382111,0.5146475192290801,1,0.999971115650375,0.8913238289484426,0.7192552324590299
D03_S1,D03,12.0,D03_S1_C001_T012,D03_S1_C027_T012,D03_S1_C001,D03_S1_C027,tumor,tumor,other,68.62416738107198,0.9376059489083037,0.7490482193382111,0.5061991805482434,1,1.0764519825877275,1.0128102269753054,0.7046910960592199
D03_S1,D03,12.0,D03_S1_C012_T012,D03_S1_C027_T012,D03_S1_C012,D03_S1_C027,tumor,tumor,other,70.4424632273897,0.9659931911099555,0.7490482193382111,0.506178184589848,1,1.1434284061401139,1.005801633387617,0.6501478735825942
D03_S1,D03,12.0,D03_S1_C013_T012,D03_S1_C027_T012,D03_S1_C013,D03_S1_C027,fibroblast,tumor,fibroblast_to_tumor,161.43837379423687,0.9041237914838678,0.7490482193382111,0.4171796119222161,0,0.8590146050420732,0.7102688768597397,0.7425513092670504
D03_S1,D03,12.0,D03_S1_C029_T012,D03_S1_C028_T012,D03_S1_C029,D03_S1_C028,tumor,t_cell,other,95.10481126682616,0.8276498794784657,0.805973550350327,0.3692096123680333,0,0.9027971765715097,0.8855646000851451,0.7820551791854631
D03_S1,D03,12.0,D03_S1_C035_T012,D03_S1_C028_T012,D03_S1_C035,D03_S1_C028,fibroblast,t_cell,fibroblast_to_t_cell,121.8447579582506,0.9013867927138051,0.805973550350327,0.523450116182225,1,0.8479381753102997,0.719258455296681,0.6842845524806229
D03_S1,D03,12.0,D03_S1_C015_T012,D03_S1_C028_T012,D03_S1_C015,D03_S1_C028,tumor,t_cell,other,201.8041263567838,0.819621588731254,0.805973550350327,0.07831753191682041,0,0.8372602329314108,0.9714179356484763,0.7376814322107976
D03_S1,D03,12.0,D03_S1_C025_T012,D03_S1_C028_T012,D03_S1_C025,D03_S1_C028,macrophage,t_cell,macrophage_to_t_cell,222.62749291819236,1.0333742752178567,0.805973550350327,0.2084268270491541,0,0.741457780793551,0.598873095443035,0.8063032170553913
D03_S1,D03,12.0,D03_S1_C006_T012,D03_S1_C028_T012,D03_S1_C006,D03_S1_C028,tumor,t_cell,other,260.9185372012893,0.7952800448799529,0.805973550350327,0.02772022098379786,0,0.8092745522903096,0.924425985397254,0.7795560693433707
D03_S1,D03,12.0,D03_S1_C028_T012,D03_S1_C029_T012,D03_S1_C028,D03_S1_C029,t_cell,tumor,t_cell_to_tumor,95.10481126682616,0.45915399864813294,0.7420351033972937,0.07963378766304322,0,0.8958555648453788,0.7040759778708499,0.47204832852737094
D03_S1,D03,12.0,D03_S1_C035_T012,D03_S1_C029_T012,D03_S1_C035,D03_S1_C029,fibroblast,tumor,fibroblast_to_tumor,105.23636624855239,0.9013867927138051,0.7420351033972937,0.661249313604901,1,0.8479381753102997,0.719258455296681,0.6842845524806229
D03_S1,D03,12.0,D03_S1_C015_T012,D03_S1_C029_T012,D03_S1_C015,D03_S1_C029,tumor,tumor,other,106.70092729490308,0.819621588731254,0.7420351033972937,0.3096992863854223,0,0.8372602329314108,0.9714179356484763,0.7376814322107976
D03_S1,D03,12.0,D03_S1_C025_T012,D03_S1_C029_T012,D03_S1_C025,D03_S1_C029,macrophage,tumor,macrophage_to_tumor,132.87708933887382,1.0333742752178567,0.7420351033972937,0.6231920592564606,1,0.741457780793551,0.598873095443035,0.8063032170553913
D03_S1,D03,12.0,D03_S1_C006_T012,D03_S1_C029_T012,D03_S1_C006,D03_S1_C029,tumor,tumor,other,177.86456912667902,0.7952800448799529,0.7420351033972937,0.10808394119799025,0,0.8092745522903096,0.924425985397254,0.7795560693433707
D03_S1,D03,12.0,D03_S1_C001_T012,D03_S1_C030_T012,D03_S1_C001,D03_S1_C030,tumor,fibroblast,other,31.31812141129378,0.9376059489083037,0.6065064132136393,0.6432275728778396,1,1.0764519825877275,1.0128102269753054,0.7046910960592199
D03_S1,D03,12.0,D03_S1_C027_T012,D03_S1_C030_T012,D03_S1_C027,D03_S1_C030,tumor,fibroblast,other,37.39956954374008,0.8830851012702583,0.6065064132136393,0.6028215223585368,1,0.9825675426823002,0.9637188282528931,0.7410661987277501
D03_S1,D03,12.0,D03_S1_C012_T012,D03_S1_C030_T012,D03_S1_C012,D03_S1_C030,tumor,fibroblast,other,39.647439255844084,0.9659931911099555,0.6065064132136393,0.6158849532081059,1,1.1434284061401139,1.005801633387617,0.6501478735825942
D03_S1,D03,12.0,D03_S1_C004_T012,D03_S1_C030_T012,D03_S1_C004,D03_S1_C030,tumor,fibroblast,other,92.3318068565652,0.8728179592797795,0.6065064132136393,0.35816164990116317,0,0.999971115650375,0.8913238289484426,0.7192552324590299
D03_S1,D03,12.0,D03_S1_C023_T012,D03_S1_C030_T012,D03_S1_C023,D03_S1_C030,fibroblast,fibroblast,other,161.76468634753425,0.9416342780824967,0.6065064132136393,0.147542746531987,0,0.9158825224607834,0.7579485719005767,0.8076088734496818
D03_S1,D03,12.0,D03_S1_C022_T012,D03_S1_C031_T012,D03_S1_C022,D03_S1_C031,macrophage,vascular,other,14.842217438370868,1.135394206254454,0.6795629075437757,0.7628223263199004,1,0.880547704620438,0.7565909567010275,0.9312804267006172
D03_S1,D03,12.0,D03_S1_C005_T012,D03_S1_C031_T012,D03_S1_C005,D03_S1_C031,vascular,vascular,other,95.35570745245771,0.40537874490871506,0.6795629075437757,0.24591020622698126,0,0.7188165347376152,0.527645217107153,0.38928430671274716
D03_S1,D03,12.0,D03_S1_C000_T012,D03_S1_C031_T012,D03_S1_C000,D03_S1_C031,t_cell,vascular,other,161.30638576538954,0.4069359353394619,0.6795629075437757,0.09063826919993272,0,0.8090616818551994,0.6514327140184883,0.3734540390786722
D03_S1,D03,12.0,D03_S1_C023_T012,D03_S1_C031_T012,D03_S1_C023,D03_S1_C031,fibroblast,vascular,other,171.54154388073383,0.9416342780824967,0.6795629075437757,0.13294162418025648,0,0.9158825224607834,0.7579485719005767,0.8076088734496818
D03_S1,D03,12.0,D03_S1_C012_T012,D03_S1_C031_T012,D03_S1_C012,D03_S1_C031,tumor,vascular,other,294.8272058426392,0.9659931911099555,0.6795629075437757,0.01685141962374632,0,1.1434284061401139,1.005801633387617,0.6501478735825942
D03_S1,D03,12.0,D03_S1_C010_T012,D03_S1_C032_T012,D03_S1_C010,D03_S1_C032,fibroblast,tumor,fibroblast_to_tumor,143.770958018817,0.8664512206447079,0.8173506701126989,0.4978886780457403,0,0.812342555075092,0.6435882834436663,0.5911586525124024
D03_S1,D03,12.0,D03_S1_C007_T012,D03_S1_C032_T012,D03_S1_C007,D03_S1_C032,t_cell,tumor,t_cell_to_tumor,158.36770697192352,0.38727188507878396,0.8173506701126989,0.02628185629804569,0,0.8363881551274878,0.5235888610856579,0.2640791027136973
D03_S1,D03,12.0,D03_S1_C008_T012,D03_S1_C032_T012,D03_S1_C008,D03_S1_C032,vascular,tumor,vascular_to_tumor,167.87137433018316,0.44470767112807064,0.8173506701126989,0.04003057439693666,0,0.8147273811889258,0.5123213983722159,0.2771780249741471
D03_S1,D03,12.0,D03_S1_C002_T012,D03_S1_C032_T012,D03_S1_C002,D03_S1_C032,t_cell,tumor,t_cell_to_tumor,176.49712656566015,0.3965982739181342,0.8173506701126989,0.019305948790901205,0,0.8142725933206413,0.6007024276953824,0.390885892570167
D03_S1,D03,12.0,D03_S1_C017_T012,D03_S1_C032_T012,D03_S1_C017,D03_S1_C032,tumor,tumor,other,177.96203017575263,0.9013893863862179,0.8173506701126989,0.1263409770981887,0,0.9538735654754888,1.0885851276889913,0.7002075893657885
D03_S1,D03,12.0,D03_S1_C020_T012,D03_S1_C033_T012,D03_S1_C020,D03_S1_C033,tumor,t_cell,other,46.94469420741132,0.8254640980506072,0.7381177638335152,0.5690233455884014,1,0.8830219616198907,0.9124168612866256,0.7458778026567568
D03_S1,D03,12.0,D03_S1_C034_T012,D03_S1_C033_T012,D03_S1_C034,D03_S1_C033,macrophage,t_cell,macrophage_to_t_cell,91.68760824165904,1.0032915107518214,0.7381177638335152,0.7184925879931402,1,0.6751430877697007,0.5979084850218243,0.9223702709871285
D03_S1,D03,12.0,D03_S1_C009_T012,D03_S1_C033_T012,D03_S1_C009,D03_S1_C033,fibroblast,t_cell,fibroblast_to_t_cell,124.46701603079771,0.9460460673221875,0.7381177638335152,0.511781571747097,1,0.911382019270948,0.7836966346010437,0.7625915293079153
D03_S1,D03,12.0,D03_S1_C019_T012,D03_S1_C033_T012,D03_S1_C019,D03_S1_C033,vascular,t_cell,other,134.0041425346354,0.4477036029420593,0.7381177638335152,0.1514045600503991,0,0.7798123173413923,0.5871522405537308,0.5129027377948145
D03_S1,D03,12.0,D03_S1_C014_T012,D03_S1_C033_T012,D03_S1_C014,D03_S1_C033,fibroblast,t_cell,fibroblast_to_t_cell,185.7966605219612,0.9508114632694111,0.7381177638335152,0.2589720153234905,0,0.9034595539372782,0.8170186559905438,0.7737987228486145
D03_S1,D03,12.0,D03_S1_C019_T012,D03_S1_C034_T012,D03_S1_C019,D03_S1_C034,vascular,macrophage,other,72.82427514879431,0.4477036029420593,0.6256531997772512,0.3303200432047091,0,0.7798123173413923,0.5871522405537308,0.5129027377948145
D03_S1,D03,12.0,D03_S1_C033_T012,D03_S1_C034_T012,D03_S1_C033,D03_S1_C034,t_cell,macrophage,other,91.68760824165904,0.4140083729170211,0.6256531997772512,0.25255580369746256,0,0.8064327838654005,0.6844544807103634,0.43474865155520503
D03_S1,D03,12.0,D03_S1_C020_T012,D03_S1_C034_T012,D03_S1_C020,D03_S1_C034,tumor,macrophage,tumor_to_macrophage,96.17599284240771,0.8254640980506072,0.6256531997772512,0.5956459861439828,1,0.8830219616198907,0.9124168612866256,0.7458778026567568
D03_S1,D03,12.0,D03_S1_C009_T012,D03_S1_C034_T012,D03_S1_C009,D03_S1_C034,fibroblast,macrophage,other,176.41772968855827,0.9460460673221875,0.6256531997772512,0.11937876632040616,0,0.911382019270948,0.7836966346010437,0.7625915293079153
D03_S1,D03,12.0,D03_S1_C021_T012,D03_S1_C034_T012,D03_S1_C021,D03_S1_C034,macrophage,macrophage,other,221.17237894007323,1.1617457018049973,0.6256531997772512,0.07203410029411551,0,0.9087257946340307,0.811276376878734,0.9661912470994181
D03_S1,D03,12.0,D03_S1_C029_T012,D03_S1_C035_T012,D03_S1_C029,D03_S1_C035,tumor,fibroblast,other,105.23636624855239,0.8276498794784657,0.7521454994253834,0.3190050175597449,0,0.9027971765715097,0.8855646000851451,0.7820551791854631
D03_S1,D03,12.0,D03_S1_C028_T012,D03_S1_C035_T012,D03_S1_C028,D03_S1_C035,t_cell,fibroblast,other,121.8447579582506,0.45915399864813294,0.7521454994253834,0.18526594402265356,0,0.8958555648453788,0.7040759778708499,0.47204832852737094
D03_S1,D03,12.0,D03_S1_C015_T012,D03_S1_C035_T012,D03_S1_C015,D03_S1_C035,tumor,fibroblast,other,168.966080656996,0.819621588731254,0.7521454994253834,0.1284520164552341,0,0.8372602329314108,0.9714179356484763,0.7376814322107976
D03_S1,D03,12.0,D03_S1_C006_T012,D03_S1_C035_T012,D03_S1_C006,D03_S1_C035,tumor,fibroblast,other,171.78760489915072,0.7952800448799529,0.7521454994253834,0.1198875237568623,0,0.8092745522903096,0.924425985397254,0.7795560693433707
D03_S1,D03,12.0,D03_S1_C017_T012,D03_S1_C035_T012,D03_S1_C017,D03_S1_C035,tumor,fibroblast,other,198.42103773357059,0.9013893863862179,0.7521454994253834,0.08699650523051088,0,0.9538735654754888,1.0885851276889913,0.7002075893657885
D03_S1,D03,24.0,D03_S1_C005_T024,D03_S1_C000_T024,D03_S1_C005,D03_S1_C000,vascular,t_cell,other,81.11729928998464,0.813598318284634,0.8711915006980709,0.4375577670759736,0,1.1939413878036171,1.3052987750920249,0.8098136316124606
D03_S1,D03,24.0,D03_S1_C031_T024,D03_S1_C000_T024,D03_S1_C031,D03_S1_C000,vascular,t_cell,other,158.5909331618273,0.8179959744574569,0.8711915006980709,0.16239053702167316,0,1.184879316429605,1.3392011282565386,0.9853428248351658
D03_S1,D03,24.0,D03_S1_C022_T024,D03_S1_C000_T024,D03_S1_C022,D03_S1_C000,macrophage,t_cell,macrophage_to_t_cell,182.02764320435037,1.5452909198220435,0.8711915006980709,0.5084943340716357,1,1.3450607652498558,1.560054301838432,1.2168581144866522
D03_S1,D03,24.0,D03_S1_C023_T024,D03_S1_C000_T024,D03_S1_C023,D03_S1_C000,fibroblast,t_cell,fibroblast_to_t_cell,197.53735114312371,1.4445604168204758,0.8711915006980709,0.35548060695199885,0,1.4844367438521462,1.7462555283480394,1.2296103278948929
D03_S1,D03,24.0,D03_S1_C012_T024,D03_S1_C000_T024,D03_S1_C012,D03_S1_C000,tumor,t_cell,other,274.4807564973527,1.4370528910550757,0.8711915006980709,0.04676844316614804,0,1.6137005355252798,2.0435506002747994,1.2138984725305584
D03_S1,D03,24.0,D03_S1_C030_T024,D03_S1_C001_T024,D03_S1_C030,D03_S1_C001,fibroblast,tumor,fibroblast_to_tumor,29.90921644965072,1.328711172988125,0.8908815283355466,0.9326302740744354,1,1.2530850686137112,1.6992915684478196,1.2313364410940815
D03_S1,D03,24.0,D03_S1_C012_T024,D03_S1_C001_T024,D03_S1_C012,D03_S1_C001,tumor,tumor,other,38.62094862263451,1.4370528910550757,0.8908815283355466,0.7765363851652162,1,1.6137005355252798,2.0435506002747994,1.2138984725305584
D03_S1,D03,24.0,D03_S1_C027_T024,D03_S1_C001_T024,D03_S1_C027,D03_S1_C001,tumor,tumor,other,74.58134227255317,1.382306894832574,0.8908815283355466,0.630730027823113,1,1.4754523461293574,2.0734133562974537,1.283526155572624
